order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
2191,Ca-New-2016-118913,25-Jun-16,29-Jun-16,Standard Class,AS-10240,OFF-AP-10000692,60.81,3,0,17.0268
2193,Ca-New-2016-128412,10-Dec-16,17-Dec-16,Standard Class,AP-10915,OFF-AP-10002082,65.34,3,0,22.869
2195,Ca-New-2016-128412,10-Dec-16,17-Dec-16,Standard Class,AP-10915,OFF-AP-10000252,35.1,3,0,12.285
2204,Ca-New-2015-138002,06-Sep-15,12-Sep-15,Standard Class,BT-11305,FUR-FU-10004748,191.82,3,0,74.8098
2256,Ca-New-2016-164091,17-Sep-16,22-Sep-16,Standard Class,LA-16780,TEC-PH-10001944,437.85,3,0,131.355
2291,Ca-New-2015-149342,20-Apr-15,25-Apr-15,Standard Class,TS-21160,TEC-PH-10001557,287.97,3,0,77.7519
2497,Ca-New-2015-122371,26-Sep-15,01-Oct-15,Standard Class,BS-11800,OFF-ST-10002370,64.17,3,0,18.6093
2521,Ca-New-2016-124352,15-Oct-16,21-Oct-16,Standard Class,CD-12790,OFF-AP-10002651,868.59,3,0,251.8911
2544,US-2016-114174,08-Sep-16,14-Sep-16,Standard Class,AP-10720,FUR-BO-10003450,173.94,3,0,13.9152
2631,Ca-New-2015-168186,10-Sep-15,15-Sep-15,Standard Class,AB-10150,OFF-PA-10000477,14.94,3,0,7.0218
2659,Ca-New-2016-150343,16-Aug-16,20-Aug-16,Standard Class,PK-19075,OFF-EN-10004030,10.86,3,0,5.1042
2736,Ca-New-2015-115798,13-Nov-15,19-Nov-15,Standard Class,KL-16645,TEC-PH-10003691,377.97,3,0,94.4925
2738,Ca-New-2015-115798,13-Nov-15,19-Nov-15,Standard Class,KL-16645,FUR-BO-10004467,299.97,3,0,56.9943
2754,Ca-New-2015-155306,17-Apr-15,21-Apr-15,Standard Class,GA-14515,TEC-AC-10003174,323.37,3,0,129.348
2774,Ca-New-2016-131576,22-Nov-16,26-Nov-16,Standard Class,RD-19585,OFF-BI-10002852,49.44,3,0,24.2256
2776,Ca-New-2016-144729,21-Oct-16,25-Oct-16,Standard Class,JE-15745,OFF-ST-10004804,154.44,3,0,1.5444
2804,Ca-New-2015-159380,12-May-15,16-May-15,Standard Class,CS-12505,OFF-PA-10003893,12.84,3,0,5.778
2880,Ca-New-2016-152072,15-Jan-16,19-Jan-16,Standard Class,Dp-13240,TEC-AC-10000844,254.97,3,0,91.7892
2993,Ca-New-2016-134376,02-Oct-16,06-Oct-16,Standard Class,TT-21265,OFF-AP-10004532,61.44,3,0,16.5888
3020,Ca-New-2015-123568,08-Nov-15,14-Nov-15,Standard Class,SC-20095,OFF-FA-10002701,5.04,3,0,0.2016
3021,Ca-New-2015-123568,08-Nov-15,14-Nov-15,Standard Class,SC-20095,OFF-PA-10001125,92.94,3,0,41.823
3022,Ca-New-2015-123568,08-Nov-15,14-Nov-15,Standard Class,SC-20095,FUR-FU-10004090,66.69,3,0,22.0077
3026,Ca-New-2015-164441,08-Nov-15,13-Nov-15,Standard Class,AC-10450,OFF-PA-10001667,17.94,3,0,8.073
3093,Ca-New-2016-112123,03-Mar-16,08-Mar-16,Standard Class,BH-11710,OFF-PA-10001977,166.44,3,0,79.8912
3108,Ca-New-2016-121671,17-Jul-16,22-Jul-16,Standard Class,AA-10480,OFF-PA-10001471,21.93,3,0,10.0878
3109,Ca-New-2016-121671,17-Jul-16,22-Jul-16,Standard Class,AA-10480,OFF-ST-10002344,242.94,3,0,4.8588
3196,Ca-New-2016-169026,08-Aug-16,13-Aug-16,Standard Class,CM-12655,OFF-FA-10001883,23.34,3,0,0.2334
3319,Ca-New-2015-165057,11-Sep-15,15-Sep-15,Standard Class,SC-20725,OFF-LA-10003190,8.64,3,0,4.2336
3323,Ca-New-2015-120810,23-Jul-15,27-Jul-15,Standard Class,TH-21550,OFF-AP-10002892,68.94,3,0,20.682
3324,Ca-New-2015-120810,23-Jul-15,27-Jul-15,Standard Class,TH-21550,FUR-FU-10002253,128.82,3,0,50.2398
3351,Ca-New-2016-147536,26-Dec-16,31-Dec-16,Standard Class,AR-10510,TEC-AC-10003280,89.97,3,0,18.8937
3363,Ca-New-2015-139962,13-Dec-15,20-Dec-15,Standard Class,Dp-13240,OFF-PA-10004451,19.44,3,0,9.3312
3374,Ca-New-2015-161718,04-Dec-15,10-Dec-15,Standard Class,SO-20335,FUR-FU-10002445,28.44,3,0,11.376
3500,Ca-New-2016-108616,29-Sep-16,03-Oct-16,Standard Class,JK-15730,TEC-AC-10000420,209.97,3,0,71.3898
3501,Ca-New-2016-108616,29-Sep-16,03-Oct-16,Standard Class,JK-15730,OFF-BI-10001989,62.94,3,0,30.2112
3516,Ca-New-2016-168536,20-Dec-16,24-Dec-16,Standard Class,SC-20800,TEC-AC-10002323,66.3,3,0,8.619
3679,Ca-New-2015-132626,09-Jul-15,14-Jul-15,Standard Class,BT-11680,TEC-MA-10002428,464.97,3,0,209.2365
3681,Ca-New-2015-132626,09-Jul-15,14-Jul-15,Standard Class,BT-11680,OFF-LA-10000476,12.39,3,0,5.6994
3682,Ca-New-2015-132626,09-Jul-15,14-Jul-15,Standard Class,BT-11680,OFF-BI-10002854,84.09,3,0,42.045
3687,Ca-New-2016-102792,13-Dec-16,19-Dec-16,Standard Class,JC-15340,OFF-AR-10004757,9.84,3,0,3.2472
3697,Ca-New-2016-142097,15-Oct-16,20-Oct-16,Standard Class,QJ-19255,OFF-AP-10000696,43.26,3,0,14.2758
3704,Ca-New-2015-104941,13-Jun-15,19-Jun-15,Standard Class,DH-13075,OFF-BI-10001249,19.14,3,0,8.8044
3705,Ca-New-2015-104941,13-Jun-15,19-Jun-15,Standard Class,DH-13075,TEC-CO-10004202,899.97,3,0,314.9895
3729,Ca-New-2016-165169,05-Jun-16,11-Jun-16,Standard Class,JL-15235,OFF-LA-10000407,14.94,3,0,6.8724
3794,Ca-New-2015-163762,27-Nov-15,01-Dec-15,Standard Class,JE-15475,OFF-AR-10001915,29.79,3,0,12.5118
3818,Ca-New-2015-102582,15-Sep-15,19-Sep-15,Standard Class,NW-18400,TEC-PH-10003187,59.97,3,0,0
3832,US-2015-111927,14-Nov-15,19-Nov-15,Standard Class,LS-17230,FUR-FU-10004017,76.14,3,0,26.649
3957,Ca-New-2016-114951,26-Jun-16,03-Jul-16,Standard Class,DN-13690,FUR-FU-10002364,22.14,3,0,6.4206
3995,Ca-New-2015-105627,08-Mar-15,12-Mar-15,Standard Class,DK-12895,FUR-BO-10002916,512.94,3,0,97.4586
4014,Ca-New-2015-165624,23-Aug-15,28-Aug-15,Standard Class,FH-14350,OFF-AP-10000828,542.94,3,0,152.0232
4015,Ca-New-2015-165624,23-Aug-15,28-Aug-15,Standard Class,FH-14350,OFF-LA-10003190,8.64,3,0,4.2336
4020,Ca-New-2015-165624,23-Aug-15,28-Aug-15,Standard Class,FH-14350,OFF-AP-10001492,25.86,3,0,6.7236
4091,Ca-New-2016-161473,01-Apr-16,05-Apr-16,Standard Class,TB-21175,OFF-SU-10001574,10.95,3,0,3.285
4096,Ca-New-2015-102491,24-Aug-15,28-Aug-15,Standard Class,KW-16435,TEC-PH-10001619,587.97,3,0,170.5113
4112,Ca-New-2015-153717,25-Dec-15,01-Jan-16,Standard Class,DL-13495,OFF-PA-10002160,17.34,3,0,8.4966
4118,Ca-New-2015-153416,24-Nov-15,29-Nov-15,Standard Class,TS-21340,OFF-PA-10002005,19.44,3,0,9.3312
4142,Ca-New-2016-136287,13-Jun-16,17-Jun-16,Standard Class,SS-20590,OFF-LA-10003148,18.9,3,0,8.694
4147,Ca-New-2015-136196,28-Nov-15,04-Dec-15,Standard Class,TP-21415,FUR-FU-10004017,322.59,3,0,64.518
4160,US-2016-164588,16-Apr-16,23-Apr-16,Standard Class,AP-10915,OFF-AR-10003056,12.84,3,0,3.7236
4164,Ca-New-2015-163587,14-Mar-15,18-Mar-15,Standard Class,EP-13915,OFF-BI-10003091,671.94,3,0,315.8118
4167,Ca-New-2015-160213,08-Mar-15,13-Mar-15,Standard Class,AR-10825,OFF-PA-10003848,19.44,3,0,9.3312
4215,Ca-New-2016-164637,04-Mar-16,08-Mar-16,Standard Class,RD-19480,OFF-BI-10003876,128.4,3,0,64.2
4217,Ca-New-2015-111234,18-Feb-15,22-Feb-15,Standard Class,AB-10600,OFF-LA-10002271,9.24,3,0,4.4352
4317,Ca-New-2015-115945,25-Jun-15,01-Jul-15,Standard Class,AB-10165,OFF-ST-10001963,304.23,3,0,9.1269
4338,Ca-New-2015-125234,27-Nov-15,01-Dec-15,Standard Class,SN-20710,TEC-AC-10000158,107.97,3,0,22.6737
4339,Ca-New-2015-125234,27-Nov-15,01-Dec-15,Standard Class,SN-20710,OFF-PA-10000482,113.82,3,0,53.4954
4348,Ca-New-2016-120355,18-Sep-16,25-Sep-16,Standard Class,MM-17260,FUR-FU-10004053,60.72,3,0,26.1096
4381,Ca-New-2015-152891,25-Oct-15,30-Oct-15,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,0,16.3215
4408,Ca-New-2016-100041,20-Nov-16,25-Nov-16,Standard Class,BF-10975,OFF-PA-10000418,314.55,3,0,150.984
4451,Ca-New-2015-121965,19-Jun-15,23-Jun-15,Standard Class,LH-17155,OFF-EN-10000056,186.69,3,0,87.7443
4484,Ca-New-2016-109365,03-Nov-16,08-Nov-16,Standard Class,XP-21865,OFF-PA-10001725,116.28,3,0,56.9772
4486,Ca-New-2016-109365,03-Nov-16,08-Nov-16,Standard Class,XP-21865,OFF-PA-10000477,19.44,3,0,9.3312
4487,Ca-New-2016-109365,03-Nov-16,08-Nov-16,Standard Class,XP-21865,OFF-PA-10004359,314.55,3,0,150.984
4554,US-2014-106334,27-Dec-14,02-Jan-15,Standard Class,JF-15490,OFF-PA-10003657,12.84,3,0,5.778
4579,Ca-New-2015-110947,09-Jun-15,15-Jun-15,Standard Class,AG-10765,OFF-BI-10001670,113.1,3,0,56.55
4596,Ca-New-2016-129868,26-Dec-16,31-Dec-16,Standard Class,MC-18130,OFF-AR-10001897,53.97,3,0,15.1116
4608,Ca-New-2015-135020,28-May-15,02-Jun-15,Standard Class,MS-17770,OFF-ST-10001490,535.41,3,0,160.623
4619,Ca-New-2015-117800,21-Sep-15,26-Sep-15,Standard Class,TH-21550,FUR-CH-10000785,542.94,3,0,141.1644
4630,Ca-New-2016-101336,13-Nov-16,18-Nov-16,Standard Class,CK-12760,OFF-ST-10004258,36.63,3,0,9.8901
4675,Ca-New-2016-133550,31-Jul-16,06-Aug-16,Standard Class,KL-16645,FUR-FU-10002918,272.94,3,0,30.0234
4718,Ca-New-2015-129042,12-Dec-15,17-Dec-15,Standard Class,EM-13960,OFF-AR-10001662,8.22,3,0,2.2194
4796,Ca-New-2015-120516,13-Aug-15,17-Aug-15,Standard Class,CK-12595,OFF-BI-10004187,5.64,3,0,2.7072
4891,Ca-New-2016-135776,23-Dec-16,30-Dec-16,Standard Class,EH-13765,OFF-AR-10001246,8.82,3,0,2.5578
4919,Ca-New-2016-160304,02-Jan-16,07-Jan-16,Standard Class,BM-11575,FUR-BO-10004709,173.94,3,0,38.2668
5008,Ca-New-2015-169796,09-Nov-15,14-Nov-15,Standard Class,Dp-13240,OFF-ST-10001505,17.94,3,0,3.0498
5023,Ca-New-2016-133795,18-Dec-16,24-Dec-16,Standard Class,JE-15475,TEC-AC-10003832,772.47,3,0,146.7693
5063,Ca-New-2015-136798,08-May-15,12-May-15,Standard Class,DL-12925,TEC-PH-10000441,377.97,3,0,105.8316
5064,Ca-New-2015-136798,08-May-15,12-May-15,Standard Class,DL-12925,FUR-FU-10000723,123.96,3,0,11.1564
5093,Ca-New-2015-119102,23-May-15,27-May-15,Standard Class,KH-16690,OFF-ST-10004507,51.45,3,0,13.8915
5118,Ca-New-2015-127173,26-Sep-15,03-Oct-15,Standard Class,GM-14500,OFF-FA-10004854,34.44,3,0,16.1868
5204,Ca-New-2015-142454,15-Aug-15,19-Aug-15,Standard Class,RE-19450,OFF-ST-10003638,70.26,3,0,18.9702
5211,Ca-New-2015-156755,12-Jan-15,18-Jan-15,Standard Class,YS-21880,OFF-ST-10002615,465.18,3,0,120.9468
5240,Ca-New-2016-116561,11-Sep-16,17-Sep-16,Standard Class,EB-14110,OFF-ST-10004186,332.94,3,0,6.6588
5283,Ca-New-2015-105158,05-Sep-15,10-Sep-15,Standard Class,SP-20860,OFF-PA-10001970,36.84,3,0,17.3148
5307,US-2016-168410,21-Feb-16,26-Feb-16,Standard Class,BV-11245,OFF-ST-10000036,296.37,3,0,80.0199
5349,Ca-New-2015-149811,04-Jan-15,10-Jan-15,Standard Class,CS-12250,OFF-BI-10003676,32.34,3,0,15.5232
5380,Ca-New-2016-136021,14-Aug-16,18-Aug-16,Standard Class,JM-15580,OFF-PA-10000551,15.54,3,0,7.6146
5407,US-2016-143280,22-Feb-16,26-Feb-16,Standard Class,TZ-21580,OFF-FA-10000992,10.65,3,0,5.0055
5436,Ca-New-2015-160171,19-Oct-15,24-Oct-15,Standard Class,RM-19675,TEC-AC-10000892,270,3,0,97.2
5445,Ca-New-2015-148712,17-Apr-15,23-Apr-15,Standard Class,JM-15535,OFF-AR-10000614,10.71,3,0,2.7846
5479,Ca-New-2016-121356,20-Nov-16,24-Nov-16,Standard Class,SJ-20500,OFF-BI-10002133,128.4,3,0,62.916
5539,Ca-New-2015-120551,13-Apr-15,20-Apr-15,Standard Class,SS-20590,OFF-BI-10002071,17.43,3,0,8.0178
5561,US-2015-114741,06-Dec-15,10-Dec-15,Standard Class,IL-15100,OFF-LA-10004853,14.94,3,0,6.8724
5578,Ca-New-2016-136686,12-Dec-16,16-Dec-16,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,0,15.8256
5670,Ca-New-2016-142405,11-Jun-16,15-Jun-16,Standard Class,SE-20110,TEC-AC-10003095,389.97,3,0,132.5898
5695,US-2015-138093,10-Dec-15,16-Dec-15,Standard Class,KM-16225,FUR-CH-10000785,542.94,3,0,141.1644
5708,US-2015-160857,08-May-15,15-May-15,Standard Class,NW-18400,FUR-FU-10001095,79.44,3,0,30.1872
5709,US-2015-160857,08-May-15,15-May-15,Standard Class,NW-18400,OFF-SU-10000157,357.93,3,0,7.1586
5712,US-2015-160857,08-May-15,15-May-15,Standard Class,NW-18400,OFF-PA-10003363,19.44,3,0,9.3312
5752,Ca-New-2016-125850,22-Jan-16,28-Jan-16,Standard Class,FP-14320,OFF-LA-10003498,44.4,3,0,22.2
5771,Ca-New-2015-103835,24-Sep-15,28-Sep-15,Standard Class,SC-20440,FUR-FU-10000010,14.91,3,0,4.6221
5848,Ca-New-2015-126725,17-Nov-15,21-Nov-15,Standard Class,BS-11665,FUR-FU-10001591,36.6,3,0,15.372
5850,Ca-New-2015-121783,10-Nov-15,14-Nov-15,Standard Class,PO-19180,OFF-ST-10000078,795.51,3,0,143.1918
5852,Ca-New-2015-121783,10-Nov-15,14-Nov-15,Standard Class,PO-19180,OFF-BI-10001658,74.76,3,0,34.3896
5853,Ca-New-2015-121783,10-Nov-15,14-Nov-15,Standard Class,PO-19180,FUR-FU-10004351,29.22,3,0,12.8568
5872,Ca-New-2016-154235,24-Sep-16,28-Sep-16,Standard Class,RD-19900,FUR-FU-10004006,127.95,3,0,21.7515
5902,Ca-New-2016-159639,27-Nov-16,02-Dec-16,Standard Class,PC-18745,FUR-FU-10001889,31.56,3,0,10.4148
5909,US-2016-113985,02-Dec-16,07-Dec-16,Standard Class,KD-16495,OFF-AP-10001303,59.7,3,0,26.865
5910,US-2016-113985,02-Dec-16,07-Dec-16,Standard Class,KD-16495,FUR-FU-10003026,14.52,3,0,5.6628
5912,Ca-New-2016-155383,17-Dec-16,22-Dec-16,Standard Class,SC-20680,OFF-ST-10001328,46.53,3,0,13.0284
5920,US-2015-126977,17-Sep-15,23-Sep-15,Standard Class,PF-19120,TEC-PH-10002170,209.97,3,0,58.7916
6009,Ca-New-2015-135580,30-Dec-15,03-Jan-16,Standard Class,CL-12565,OFF-PA-10000595,68.52,3,0,31.5192
6010,Ca-New-2015-135580,30-Dec-15,03-Jan-16,Standard Class,CL-12565,OFF-ST-10000798,74.94,3,0,14.2386
6012,Ca-New-2015-135580,30-Dec-15,03-Jan-16,Standard Class,CL-12565,OFF-EN-10003296,271.44,3,0,122.148
6034,Ca-New-2015-130253,14-Dec-15,18-Dec-15,Standard Class,PP-18955,FUR-FU-10002963,15.24,3,0,5.1816
6037,Ca-New-2016-131205,04-Sep-16,08-Sep-16,Standard Class,AA-10645,FUR-FU-10003347,42.6,3,0,16.614
6040,Ca-New-2016-131205,04-Sep-16,08-Sep-16,Standard Class,AA-10645,OFF-AR-10003469,5.28,3,0,2.5344
6047,Ca-New-2016-154662,09-Jun-16,16-Jun-16,Standard Class,BF-11215,FUR-TA-10001771,692.94,3,0,173.235
6062,Ca-New-2015-134201,10-Apr-15,16-Apr-15,Standard Class,EH-14125,OFF-AR-10002804,14.67,3,0,6.0147
6079,Ca-New-2016-151561,01-Sep-16,07-Sep-16,Standard Class,PG-18820,OFF-SU-10001574,10.95,3,0,3.285
6080,Ca-New-2016-151561,01-Sep-16,07-Sep-16,Standard Class,PG-18820,FUR-FU-10004864,191.82,3,0,61.3824
6088,Ca-New-2015-114048,14-Dec-15,18-Dec-15,Standard Class,EH-13945,FUR-FU-10004351,29.22,3,0,12.8568
6118,US-2016-113677,13-Nov-16,19-Nov-16,Standard Class,CM-12655,OFF-LA-10001569,14.94,3,0,6.8724
6182,Ca-New-2015-158421,21-Sep-15,26-Sep-15,Standard Class,GB-14575,TEC-PH-10002538,113.73,3,0,32.9817
6199,Ca-New-2015-149909,13-Nov-15,17-Nov-15,Standard Class,RA-19915,TEC-PH-10001536,50.97,3,0,13.2522
6216,Ca-New-2015-161711,28-Nov-15,03-Dec-15,Standard Class,MC-17425,FUR-FU-10000087,68.16,3,0,27.9456
6218,US-2015-129553,27-Jul-15,02-Aug-15,Standard Class,PG-18820,TEC-PH-10004897,29.97,3,0,0.2997
6239,Ca-New-2015-134075,12-Dec-15,16-Dec-15,Standard Class,HA-14905,FUR-FU-10004597,166.5,3,0,21.645
6244,Ca-New-2016-165561,24-Nov-16,28-Nov-16,Standard Class,CR-12580,OFF-SU-10004782,25.35,3,0,7.605
6246,Ca-New-2015-112305,20-Nov-15,25-Nov-15,Standard Class,KB-16405,FUR-FU-10002364,22.14,3,0,6.4206
6294,Ca-New-2015-151253,22-Apr-15,26-Apr-15,Standard Class,AZ-10750,OFF-AR-10004691,64.14,3,0,16.6764
6349,Ca-New-2015-104486,01-May-15,06-May-15,Standard Class,PO-18850,OFF-ST-10000876,37.32,3,0,10.4496
6420,Ca-New-2016-140130,31-Oct-16,05-Nov-16,Standard Class,HW-14935,FUR-CH-10002084,368.97,3,0,81.1734
6421,Ca-New-2016-140130,31-Oct-16,05-Nov-16,Standard Class,HW-14935,OFF-AR-10004269,12.39,3,0,3.4692
6422,Ca-New-2016-140130,31-Oct-16,05-Nov-16,Standard Class,HW-14935,OFF-ST-10001128,332.94,3,0,9.9882
6442,Ca-New-2016-101161,13-Oct-16,20-Oct-16,Standard Class,BW-11110,OFF-ST-10003123,99.87,3,0,23.9688
6445,Ca-New-2016-101161,13-Oct-16,20-Oct-16,Standard Class,BW-11110,FUR-FU-10003535,82.26,3,0,33.7266
6498,Ca-New-2015-103135,24-Jul-15,28-Jul-15,Standard Class,SS-20515,FUR-FU-10001487,20.94,3,0,6.0726
6583,Ca-New-2016-148516,07-Aug-16,11-Aug-16,Standard Class,DW-13585,TEC-AC-10003610,179.97,3,0,86.3856
6592,Ca-New-2015-103716,30-Apr-15,06-May-15,Standard Class,KB-16585,OFF-AR-10000658,34.65,3,0,9.702
6605,Ca-New-2016-148852,26-May-16,31-May-16,Standard Class,SV-20785,OFF-FA-10003467,5.94,3,0,0
6613,Ca-New-2015-107678,21-Apr-15,28-Apr-15,Standard Class,JK-16090,OFF-BI-10002215,21.3,3,0,9.798
6615,Ca-New-2015-107678,21-Apr-15,28-Apr-15,Standard Class,JK-16090,FUR-FU-10003394,209.88,3,0,35.6796
6695,US-2016-163538,26-Aug-16,30-Aug-16,Standard Class,SS-20515,TEC-AC-10002006,47.97,3,0,14.8707
6705,Ca-New-2015-139164,23-Jun-15,28-Jun-15,Standard Class,CS-12355,OFF-FA-10003059,5.43,3,0,1.7919
6725,Ca-New-2016-128811,12-Sep-16,16-Sep-16,Standard Class,SF-20200,OFF-FA-10000585,10.47,3,0,4.8162
6726,Ca-New-2016-128811,12-Sep-16,16-Sep-16,Standard Class,SF-20200,OFF-LA-10003720,11.07,3,0,5.2029
6736,Ca-New-2016-123358,10-Apr-16,17-Apr-16,Standard Class,BT-11680,OFF-AP-10004980,113.76,3,0,44.3664
6737,Ca-New-2016-123358,10-Apr-16,17-Apr-16,Standard Class,BT-11680,OFF-ST-10001932,579.51,3,0,81.1314
6788,Ca-New-2015-118843,13-Sep-15,20-Sep-15,Standard Class,JH-15910,FUR-FU-10003975,129.93,3,0,12.993
6842,Ca-New-2016-123946,12-Sep-16,17-Sep-16,Standard Class,AJ-10795,TEC-AC-10004877,20.7,3,0,1.656
6843,Ca-New-2016-123946,12-Sep-16,17-Sep-16,Standard Class,AJ-10795,OFF-FA-10002975,11.34,3,0,5.2164
6867,US-2016-126452,21-Aug-16,28-Aug-16,Standard Class,SC-20230,TEC-AC-10000844,254.97,3,0,91.7892
6877,US-2016-121013,05-Sep-16,10-Sep-16,Standard Class,MM-17920,FUR-TA-10003238,1652.94,3,0,314.0586
6927,Ca-New-2016-140046,28-Jul-16,03-Aug-16,Standard Class,KM-16660,OFF-LA-10000305,18.9,3,0,8.694
7030,Ca-New-2016-145548,11-Nov-16,16-Nov-16,Standard Class,EB-13750,OFF-ST-10002562,28.14,3,0,7.8792
7032,Ca-New-2016-145548,11-Nov-16,16-Nov-16,Standard Class,EB-13750,OFF-AR-10003373,92.94,3,0,25.0938
7091,Ca-New-2015-119480,09-Jan-15,13-Jan-15,Standard Class,CC-12685,OFF-PA-10000474,106.32,3,0,49.9704
7092,Ca-New-2015-119480,09-Jan-15,13-Jan-15,Standard Class,CC-12685,OFF-AP-10001205,163.44,3,0,45.7632
7124,Ca-New-2015-128013,09-Aug-15,16-Aug-15,Standard Class,MF-18250,FUR-FU-10000320,10.02,3,0,4.4088
7125,Ca-New-2015-128013,09-Aug-15,16-Aug-15,Standard Class,MF-18250,OFF-PA-10001815,144.12,3,0,69.1776
7148,Ca-New-2016-139941,12-Jun-16,17-Jun-16,Standard Class,CB-12415,OFF-PA-10000241,92.94,3,0,41.823
7149,Ca-New-2016-139941,12-Jun-16,17-Jun-16,Standard Class,CB-12415,OFF-AP-10004036,52.56,3,0,18.396
7180,US-2016-144351,14-Nov-16,18-Nov-16,Standard Class,RC-19960,TEC-PH-10001644,89.97,3,0,25.1916
7211,US-2016-119046,02-Jun-16,06-Jun-16,Standard Class,EH-13765,OFF-PA-10000246,30.18,3,0,13.8828
7253,Ca-New-2016-152457,12-Sep-16,18-Sep-16,Standard Class,SC-20695,OFF-PA-10003790,68.52,3,0,31.5192
7254,Ca-New-2016-152730,30-May-16,04-Jun-16,Standard Class,EM-14140,OFF-AP-10002684,364.74,3,0,109.422
7288,Ca-New-2016-149965,20-Jun-16,25-Jun-16,Standard Class,BS-11365,FUR-FU-10004270,57.69,3,0,23.6529
7380,Ca-New-2016-105732,13-Sep-16,18-Sep-16,Standard Class,AG-10270,OFF-ST-10000419,40.74,3,0,0.4074
7384,Ca-New-2016-105732,13-Sep-16,18-Sep-16,Standard Class,AG-10270,OFF-PA-10002250,17.61,3,0,8.4528
7386,Ca-New-2016-105732,13-Sep-16,18-Sep-16,Standard Class,AG-10270,OFF-PA-10001838,17.64,3,0,8.6436
7389,Ca-New-2016-105732,13-Sep-16,18-Sep-16,Standard Class,AG-10270,TEC-PH-10004897,29.97,3,0,0.2997
7405,Ca-New-2015-100146,14-May-15,19-May-15,Standard Class,CB-12535,FUR-FU-10001979,122.91,3,0,34.4148
7668,US-2016-140158,04-Oct-16,08-Oct-16,Standard Class,DR-12940,OFF-ST-10000136,119.1,3,0,34.539
7679,Ca-New-2014-133592,31-Dec-14,07-Jan-15,Standard Class,KM-16375,OFF-PA-10002586,14.94,3,0,7.0218
7704,Ca-New-2016-114601,26-Aug-16,02-Sep-16,Standard Class,AA-10480,TEC-PH-10002170,209.97,3,0,58.7916
7706,Ca-New-2016-114601,26-Aug-16,02-Sep-16,Standard Class,AA-10480,TEC-AC-10003911,479.97,3,0,163.1898
7707,Ca-New-2016-114601,26-Aug-16,02-Sep-16,Standard Class,AA-10480,OFF-AR-10002578,8.64,3,0,2.5056
7720,Ca-New-2015-108588,05-Jan-15,10-Jan-15,Standard Class,BG-11695,OFF-AR-10001615,59.52,3,0,15.4752
7736,US-2016-106313,22-Aug-16,26-Aug-16,Standard Class,DG-13300,OFF-PA-10001870,19.44,3,0,9.3312
7745,Ca-New-2016-133613,17-Jun-16,22-Jun-16,Standard Class,CP-12340,TEC-PH-10004539,566.97,3,0,153.0819
7746,Ca-New-2016-133613,17-Jun-16,22-Jun-16,Standard Class,CP-12340,OFF-AR-10003829,9.84,3,0,2.8536
7749,Ca-New-2015-133242,18-Jun-15,24-Jun-15,Standard Class,KH-16510,FUR-FU-10003464,60.84,3,0,19.4688
7752,Ca-New-2015-133242,18-Jun-15,24-Jun-15,Standard Class,KH-16510,TEC-PH-10002496,467.97,3,0,140.391
7830,Ca-New-2015-137302,26-Apr-15,01-May-15,Standard Class,BW-11110,OFF-AR-10000588,59.52,3,0,15.4752
7893,Ca-New-2016-148684,25-Dec-16,29-Dec-16,Standard Class,TS-21655,OFF-PA-10003302,106.32,3,0,49.9704
7911,Ca-New-2016-149762,03-Dec-16,07-Dec-16,Standard Class,RD-19720,OFF-ST-10001558,48.72,3,0,7.308
7989,US-2016-117793,23-Aug-16,29-Aug-16,Standard Class,MA-17560,OFF-LA-10003537,37.59,3,0,17.6673
8009,Ca-New-2015-110863,17-Nov-15,24-Nov-15,Standard Class,AA-10645,OFF-PA-10000474,106.32,3,0,49.9704
8068,US-2015-160563,20-Oct-15,24-Oct-15,Standard Class,NS-18640,TEC-AC-10002567,239.97,3,0,86.3892
8077,Ca-New-2015-106187,23-Jun-15,29-Jun-15,Standard Class,RF-19345,FUR-FU-10000794,27.42,3,0,9.3228
8079,Ca-New-2015-106187,23-Jun-15,29-Jun-15,Standard Class,RF-19345,TEC-AC-10001590,75,3,0,18
8135,Ca-New-2015-121776,16-Feb-15,21-Feb-15,Standard Class,RD-19585,OFF-PA-10001970,36.84,3,0,17.3148
8142,Ca-New-2016-100993,05-Feb-16,10-Feb-16,Standard Class,AZ-10750,OFF-LA-10003223,14.73,3,0,7.2177
8143,Ca-New-2016-100993,05-Feb-16,10-Feb-16,Standard Class,AZ-10750,OFF-ST-10004340,186.54,3,0,50.3658
8263,Ca-New-2016-100307,15-Dec-16,19-Dec-16,Standard Class,TC-21475,OFF-PA-10002552,19.44,3,0,9.3312
8265,Ca-New-2014-131800,30-Dec-14,04-Jan-15,Standard Class,AJ-10960,OFF-AP-10004136,122.94,3,0,30.735
8357,Ca-New-2016-163174,26-Aug-16,30-Aug-16,Standard Class,XP-21865,FUR-FU-10000308,186.54,3,0,41.0388
8373,Ca-New-2016-113726,24-Nov-16,01-Dec-16,Standard Class,SC-20680,FUR-FU-10003535,82.26,3,0,33.7266
8466,Ca-New-2015-116512,09-Apr-15,14-Apr-15,Standard Class,MC-18100,OFF-ST-10001505,17.94,3,0,3.0498
8467,Ca-New-2015-101000,09-Apr-15,14-Apr-15,Standard Class,IG-15085,OFF-AP-10000179,370.14,3,0,144.3546
